Date,HMT_Close,ASHOKLEY_Close,Spread,zscore
2018-05-07,28.649999618530273,165.35000610351562,-136.70000648498535,-1.913308879966301
2018-05-08,28.149999618530273,165.5500030517578,-137.40000343322754,-1.9641336184746085
2018-05-09,29.0,162.10000610351562,-133.10000610351562,-1.6519233432472151
2018-05-10,28.5,160.64999389648438,-132.14999389648438,-1.5829457253828612
2018-05-11,28.649999618530273,161.85000610351562,-133.20000648498535,-1.6591840795285557
2018-05-14,27.25,155.14999389648438,-127.89999389648438,-1.2743656105655994
2018-05-15,27.04999923706055,151.0,-123.95000076293945,-0.9875681200534373
2018-05-16,27.20000076293945,152.6999969482422,-125.49999618530273,-1.1001087707355766
2018-05-17,28.149999618530273,154.3000030517578,-126.15000343322754,-1.1473039027818563
2018-05-18,27.0,148.39999389648438,-121.39999389648438,-0.8024195526097868
2018-05-21,27.899999618530273,134.30000305175778,-106.40000343322751,0.286686042545422
2018-05-22,27.29999923706055,140.89999389648438,-113.59999465942383,-0.2360843384576223
2018-05-23,26.5,145.35000610351562,-118.85000610351562,-0.6172723700363955
2018-05-24,26.04999923706055,144.5,-118.45000076293945,-0.5882291479369807
2018-05-25,26.0,145.10000610351562,-119.10000610351562,-0.6354241414962344
2018-05-28,27.0,146.60000610351562,-119.60000610351562,-0.6717276844159124
2018-05-29,26.75,149.5500030517578,-122.80000305175781,-0.9040701375226092
2018-05-30,26.649999618530273,149.39999389648438,-122.7499942779541,-0.9004391461903223
2018-05-31,26.04999923706055,148.0500030517578,-122.00000381469727,-0.8459845242459351
2018-06-01,26.79999923706055,150.85000610351562,-124.05000686645508,-0.9948292717958558
2018-06-04,25.75,146.89999389648438,-121.14999389648438,-0.7842677811499479
2018-06-05,24.60000038146973,146.1999969482422,-121.59999656677246,-0.8169411636594943
2018-06-06,25.0,149.0500030517578,-124.05000305175781,-0.994828994821804
2018-06-07,26.0,147.8000030517578,-121.80000305175781,-0.8314630516832535
2018-06-08,27.10000038146973,145.0,-117.89999961853027,-0.5482951676331195
2018-06-11,28.35000038146973,142.1999969482422,-113.84999656677246,-0.25423624840448716
2018-06-12,27.60000038146973,144.14999389648438,-116.54999351501465,-0.45027515859150624
2018-06-13,27.10000038146973,142.64999389648438,-115.54999351501465,-0.3776680727521505
2018-06-14,27.29999923706055,144.9499969482422,-117.64999771118164,-0.5301432576862546
2018-06-15,27.29999923706055,142.25,-114.95000076293945,-0.33410434749923545
2018-06-18,26.899999618530273,138.89999389648438,-111.9999942779541,-0.11991297341724791
2018-06-19,27.10000038146973,136.5,-109.39999961853027,0.06886506200140452
2018-06-20,26.79999923706055,137.0,-110.20000076293945,0.01077931023770437
2018-06-21,26.0,135.10000610351562,-109.10000610351562,0.09064671689732316
2018-06-22,26.75,136.39999389648438,-109.64999389648438,0.050713706002643306
2018-06-25,25.54999923706055,132.0,-106.45000076293945,0.2830558821352885
2018-06-26,25.5,132.60000610351562,-107.10000610351562,0.23586088857603468
2018-06-27,24.54999923706055,129.35000610351562,-104.80000686645508,0.40285713061174255
2018-06-28,24.25,124.0999984741211,-99.8499984741211,0.7622628148594676
2018-06-29,24.29999923706055,125.8000030517578,-101.50000381469725,0.642460735460859
2018-07-02,24.25,127.3000030517578,-103.0500030517578,0.529919807804668
2018-07-03,24.29999923706055,129.5,-105.20000076293945,0.3738147394344832
2018-07-04,24.0,127.8499984741211,-103.8499984741211,0.4718344715020445
2018-07-05,23.149999618530273,125.0,-101.85000038146973,0.6170485046937302
2018-07-06,24.29999923706055,132.30000305175778,-108.00000381469724,0.17051467750504765
2018-07-09,24.70000076293945,130.89999389648438,-106.19999313354492,0.301208207543231
2018-07-10,24.85000038146973,133.94999694824222,-109.09999656677249,0.09064740933245063
2018-07-11,24.29999923706055,133.14999389648438,-108.84999465942383,0.10879931927931755
2018-07-12,24.25,133.94999694824222,-109.69999694824222,0.047083130131432005
2018-07-13,24.20000076293945,132.5,-108.29999923706055,0.14873288412210103
2018-07-16,23.35000038146973,125.6999969482422,-102.34999656677248,0.580745238748103
2018-07-17,23.20000076293945,128.55000305175778,-105.35000228881833,0.3629235657689611
2018-07-18,23.5,110.5500030517578,-87.0500030517578,1.6916331812343601
2018-07-19,23.399999618530273,105.6999969482422,-82.29999732971193,2.0365172544323755
2018-07-20,23.0,107.4499969482422,-84.4499969482422,1.880412047575166
2018-07-23,23.45000076293945,109.0999984741211,-85.64999771118164,1.7932834891731297
2018-07-24,24.25,112.75,-88.5,1.5863531283465346
2018-07-25,23.29999923706055,110.1500015258789,-86.85000228881836,1.7061546537970407
2018-07-26,23.0,112.0500030517578,-89.0500030517578,1.5464190095556485
2018-07-27,22.649999618530273,112.8499984741211,-90.19999885559082,1.4629211655118455
2018-07-30,23.0,113.0,-90.0,1.477442499587501
2018-07-31,23.70000076293945,112.8000030517578,-89.10000228881835,1.5427887106584912
2018-08-01,23.29999923706055,118.9000015258789,-95.60000228881836,1.0708426527026778
2018-08-02,23.0,120.25,-97.25,0.9510411272521718
2018-08-03,23.5,118.1999969482422,-94.6999969482422,1.1361894177217693
